id,name
390,Whimbrel
391,Phalacrocorax carbo novaehollandiae
392,Petroica macrocephala macrocephala
393,Petroica australis longipes
394,Prosthemadera novaeseelandiae novaeseelandiae
395,Short-eared Owl
396,Rhipidura fuliginosa fuliginosa
397,American Woodcock
398,Ruddy Turnstone
399,Black Turnstone
400,Rhipidura fuliginosa placabilis
401,Black-tailed Godwit
402,Hudsonian Godwit
403,Marbled Godwit
404,Red-necked Phalarope
405,Upland Sandpiper
406,Bar-tailed Godwit
407,Northern Saw-whet Owl
408,Common Sandpiper
409,Trichoglossus haematodus
410,Northern Hawk Owl
411,Blue-gray Gnatcatcher
412,Chipping Sparrow
413,Red-whiskered Bulbul
414,Indigo Bunting
415,Varied Bunting
416,Manorina melanocephala
417,Ocyphaps lophotes
418,Jabiru
419,Pycnonotus cafer
420,Anser cygnoides domesticus
421,Picus viridis
422,Black-footed Albatross
423,Struthio camelus
424,Laysan Albatross
425,Northern Fulmar
426,Francolinus pondicerianus
427,Broad-billed Hummingbird
428,Eared Grebe
429,Podiceps cristatus
430,Horned Grebe
431,Great Spotted Woodpecker
432,Red-necked Grebe
433,Tachybaptus ruficollis
434,Mountain Plover
435,Double-crested Cormorant
436,Great Cormorant
437,Brandt's Cormorant
438,Clark's Grebe
439,Pelecanus onocrotalus
440,American White Pelican
441,Mourning Dove
442,Vanellus miles
443,Western Gull
444,Trogon massena
445,Thayer's Gull
446,Heermann's Gull
447,Yellow-footed Gull
448,Mew Gull
449,Iceland Gull
450,Ring-billed Gull
451,Trogon collaris
452,White-winged Dove
453,Lesser Black-backed Gull
454,California Gull
455,Prosthemadera novaeseelandiae
456,Elegant Trogon
457,Glaucous-winged Gull
458,Trogon citreolus
459,Pigeon Guillemot
460,Himantopus leucocephalus
461,Black Guillemot
462,Anthornis melanura
463,Leptoptilos crumenifer
464,Threskiornis moluccus
465,Thraupis episcopus
466,Geranoaetus albicaudatus
467,Arctic Tern
468,Common Tern
469,Forster's Tern
470,Northern Shrike
471,Pharomachrus mocinno
472,Sterna striata
473,Parasitic Jaeger
474,Pomarine Jaeger
475,Anas gracilis
476,Black-legged Kittiwake
477,Black Skimmer
478,Razorbill
479,Atlantic Puffin
480,Tufted Puffin
481,Eurasian Blackbird
482,Turdus plumbeus
483,Clay-colored Robin
484,American Robin
485,Turdus viscivorus
486,Rhinoceros Auklet
487,Turdus philomelos
488,Galbula ruficauda
489,Northern Jacana
490,Saxicola rubicola
491,Hoopoe
492,Rusty Blackbird
493,Pacific Loon
494,Mimus gilvus
495,Passer italiae
496,Common Loon
497,Red-throated Loon
498,Northern Wheatear
499,Magnificent Frigatebird
500,Great Frigatebird
501,Eurasian Hobby
502,Prairie Falcon
503,Aplomado Falcon
504,Peregrine Falcon
505,Falco rufigularis
506,American Kestrel
507,Barred Owl
508,Merlin
509,Common Moorhen
510,Cardellina pusilla
511,Swainson's Thrush
512,Falco novaeseelandiae
513,Hermit Thrush
514,Veery
515,Caracara cheriway
516,Herpetotheres cachinnans
517,Lapland Longspur
518,Milvago chimachima
519,Ciconia ciconia
520,Wood Stork
521,Mycteria ibis
522,Western Bluebird
523,Ephippiorhynchus senegalensis
524,Turkey Vulture
525,Townsend's Solitaire
526,Cathartes burrovianus
527,Sarcoramphus papa
528,Black Vulture
529,Great Gray Owl
530,Anastomus lamelligerus
531,Black-bellied Plover
532,California Condor
533,Muscicapa striata
534,Killdeer
535,Wilson's Plover
536,Piping Plover
537,Phoenicurus phoenicurus
538,Phoenicurus ochruros
539,Little Ringed Plover
540,Eumomota superciliosa
541,Garganey
542,Black-necked Stilt
543,Black Oystercatcher
544,Black-billed Magpie
545,Eurasian Oystercatcher
546,Haematopus unicolor
547,Northern Lapwing
548,Vanellus spinosus
549,Vanellus armatus
550,Bluethroat
551,Inca Dove
552,Recurvirostra avosetta
553,Ring-necked Pheasant
554,American Golden-Plover
555,American Dipper
556,Erithacus rubecula
557,Golden-fronted Woodpecker
558,Common Ringed Plover
559,Western Reef-Heron
560,Little Blue Heron
561,Tricolored Heron
562,Snowy Egret
563,Little Egret
564,Egretta sacra
565,Monticola solitarius
566,Ardea cocoi
567,Ardea cinerea
568,Great Blue Heron
569,Black-crowned Night-Heron
570,Rufous-backed Robin
571,Ardeola ralloides
572,Yellow-crowned Night-Heron
573,Aramides cajaneus
574,Cattle Egret
575,Green Heron
576,Porphyrio martinicus
577,American Bittern
578,Cochlearius cochlearius
579,Anhinga novaehollandiae
580,Anhinga rufa
581,Melozone fusca
582,Golden Eagle
583,Wood Thrush
584,Aphelocoma wollweberi
585,Sharp-shinned Hawk
586,Accipiter nisus
587,Northern Goshawk
588,Reddish Egret
589,Common Goldeneye
590,Brown Noddy
591,Actitis macularius
592,Ardea purpurea
593,Todiramphus chloris
594,Whooping Crane
595,Black-winged Stilt
596,Northern Pygmy-Owl
597,Circus approximans
598,Circus aeruginosus
599,Phalacrocorax sulcirostris
600,Zone-tailed Hawk
601,Butorides striata
602,Platalea ajaja
603,Short-tailed Hawk
604,Great Egret
605,Swainson's Hawk
606,Alectoris rufa
607,Red-shouldered Hawk
608,Red-tailed Hawk
609,Charadrius nivosus
610,Tringa incana
611,Tringa semipalmata
612,Terathopius ecaudatus
613,Gallinago delicata
614,Common Black-Hawk
615,Chroicocephalus philadelphia
616,Circaetus gallicus
617,Chroicocephalus novaehollandiae
618,Chroicocephalus ridibundus
619,Leucophaeus atricilla
620,Leucophaeus pipixcan
621,Onychoprion fuscatus
622,Sternula antillarum
623,Hydroprogne caspia
624,Thalasseus maximus
625,Thalasseus bergii
626,White-tailed Kite
627,Alopochen aegyptiaca
628,Streptopelia senegalensis
629,Gerygone igata
630,Bald Eagle
631,Sedge Wren
632,Haliaeetus vocifer
633,Bubo scandiacus
634,Mottled Owl
635,Ruffed Grouse
636,Busarellus nigricollis
637,Snail Kite
638,Milvus milvus
639,Gyps fulvus
640,Ficedula hypoleuca
641,Momotus coeruliceps
642,Semipalmated Plover
643,Haliastur indus
644,Gyps africanus
645,Mississippi Kite
646,Dives dives
647,Baeolophus atricristatus
648,Tufted Titmouse
649,Baeolophus inornatus
650,Song Sparrow
651,Spinus spinus
652,White Wagtail
653,Brown Creeper
654,Bucorvus leadbeateri
655,Anthus pratensis
656,American Pipit
657,Tachycineta albilinea
658,Carolina Chickadee
659,Black-capped Chickadee
660,Mountain Chickadee
661,Chestnut-backed Chickadee
662,Periparus ater
663,Chlorophanes spiza
664,Estrilda astrild
665,Cyanistes caeruleus
666,Yellow-bellied Sapsucker
667,Cliff Swallow
668,Troglodytes pacificus
669,Troglodytes hiemalis
670,Eurasian Tree Sparrow
671,House Sparrow
672,Western Scrub-Jay
673,Buff-bellied Hummingbird
674,Amazilia tzacatl
675,Dicrurus adsimilis
676,Violet-crowned Hummingbird
677,Lonchura punctulata
678,Tigrisoma mexicanum
679,Porphyrio melanotus melanotus
680,Melanitta americana
681,Clay-colored Sparrow
682,Cinnamon Hummingbird
683,Zenaida Dove
684,Prunella modularis
685,Eurasian Kestrel
686,Varied Thrush
687,Ruby-throated Hummingbird
688,Blue-throated Hummingbird
689,Dusky-capped Flycatcher
690,American Redstart
691,Brown-crested Flycatcher
692,Zosterops lateralis
693,White-crowned Sparrow
694,Red-winged Blackbird
695,Parus major
696,Zonotrichia capensis
697,Oreothlypis peregrina
698,Oreothlypis celata
699,Oreothlypis ruficapilla
700,Geothlypis philadelphia
701,Geothlypis formosa
702,Setophaga tigrina
703,Setophaga americana
704,Setophaga magnolia
705,Setophaga castanea
706,Setophaga fusca
707,Setophaga petechia
708,Setophaga striata
709,Setophaga palmarum
710,Setophaga pinus
711,Setophaga coronata
712,Setophaga dominica
713,Campylopterus hemileucurus
714,Vireo cassinii
715,Setophaga nigrescens
716,Setophaga townsendi
717,Setophaga occidentalis
718,Setophaga chrysoparia
719,Setophaga virens
720,Cardellina canadensis
721,Cardellina rubra
722,Florida Scrub-Jay
723,Red-headed Woodpecker
724,Emberiza calandra
725,Acanthis flammea
726,Spinus pinus
727,Thraupis abbas
728,Spinus psaltria
729,Spinus lawrencei
730,Spinus tristis
731,Threskiornis aethiopicus
732,Gygis alba
733,Tree Swallow
734,Larus dominicanus dominicanus
735,Lonchura oryzivora
736,American Oystercatcher
737,Chloris chloris
738,Cooper's Hawk
739,Vireo solitarius
740,Broad-tailed Hummingbird
741,Chroicocephalus scopulinus
742,Western Grebe
743,Hemiphaga novaeseelandiae
744,Sabine's Gull
745,Ramphastos sulfuratus
746,Dacelo novaeguineae
747,Eurasian Coot
748,Hirundo rustica erythrogaster
749,Costa's Hummingbird
750,Anna's Hummingbird
751,Colaptes auratus cafer
752,Blue-footed Booby
753,Copsychus saularis
754,Allen's Hummingbird
755,Rufous Hummingbird
756,Lucifer Hummingbird
757,Pycnonotus barbatus
758,Larus glaucescens × occidentalis
759,Aphelocoma woodhouseii
760,Florisuga mellivora
761,Haematopus finschi
762,Spruce Grouse
763,Black-chinned Hummingbird
764,Northern Harrier
765,Ardea alba modesta
766,Great Crested Flycatcher
767,Ferruginous Hawk
768,White-throated Swift
769,Vaux's Swift
770,Chimney Swift
771,Setophaga pensylvanica
772,Loggerhead Shrike
773,Anhinga
774,Acridotheres tristis
775,Pygmy Nuthatch
776,Actophilornis africanus
777,Red-breasted Nuthatch
778,Sitta europaea
779,Brown-headed Nuthatch
780,Common Swift
781,European Starling
782,Seiurus aurocapilla
783,Yellow Wagtail
784,White-eyed Vireo
785,Long-billed Thrasher
786,Sanderling
787,California Thrasher
788,Gallinula galeata
789,Stilt Sandpiper
790,Magnificent Hummingbird
791,Black-vented Oriole
792,Scott's Oriole
793,Broad-winged Hawk
794,Common Snipe
795,Orchard Oriole
796,Least Sandpiper
797,Gray Catbird
798,Porphyrio hochstetteri
799,White-rumped Sandpiper
800,Wilson's Phalarope
801,Colaptes auratus auratus
802,Blue Mockingbird
803,Tiaris olivaceus
804,Sage Thrasher
805,Long-billed Dowitcher
806,Solitary Sandpiper
807,White-breasted Nuthatch
808,Tringa totanus
809,Black-bellied Whistling-Duck
810,Dendrocygna viduata
811,Fulvous Whistling-Duck
812,Icterus abeillei
813,Vanellus chilensis
814,Trumpeter Swan
815,Whooper Swan
816,Tundra Swan
817,Mute Swan
818,Baltimore Oriole
819,Mallard
820,Northern Pintail
821,Green-winged Teal
822,Cinnamon Teal
823,Mottled Duck
824,Blue-winged Teal
825,Gadwall
826,Northern Shoveler
827,Anas chlorotis
828,Rhipidura leucophrys
829,American Wigeon
830,Bufflehead
831,Red-breasted Merganser
832,Common Merganser
833,Anser anser
834,Greater White-fronted Goose
835,Common Eider
836,Rallus obsoletus
837,Platycercus elegans
838,White-winged Scoter
839,Milvus migrans
840,Gelochelidon nilotica
841,Ninox novaeseelandiae novaeseelandiae
842,Surf Scoter
843,Ring-necked Duck
844,Common Pochard
845,Tufted Duck
846,Long-billed Curlew
847,Snow Goose
848,Wrentit
849,Canada Goose
850,Thalasseus elegans
851,Branta sandvicensis
852,Redhead
853,Wood Duck
854,Hooded Merganser
855,Harlequin Duck
856,Aratinga nenday
857,Psittacara holochlorus
858,Muscovy Duck
859,Netta rufina
860,Psittacara erythrogenys
861,Say's Phoebe
862,Canvasback
863,White-headed Woodpecker
864,Vermivora cyanoptera
865,Northwestern Crow
866,Long-eared Owl
867,American Crow
868,Oldsquaw
869,Chenonetta jubata
870,Thalasseus sandvicensis
871,Eolophus roseicapilla
872,Colaptes rubiginosus
873,Meleagris gallopavo silvestris
874,Ptiliogonys cinereus
875,Swallow-tailed Kite
876,Carduelis carduelis
877,Cassiculus melanicterus
878,Dendragapus fuliginosus
879,Bushtit
880,Aegithalos caudatus
881,Zosterops lateralis lateralis
882,Haliaeetus leucogaster
883,Common Murre
884,Tringa semipalmata inornatus
885,Sky Lark
886,Galerida cristata
887,Delichon urbicum
888,Helmitheros vermivorum
889,White-eared Hummingbird
890,Northern Mockingbird
891,Gymnorhina tibicen
892,Alcedo atthis
893,Spotted Dove
894,Cedar Waxwing
895,Bohemian Waxwing
896,Tadorna tadorna
897,Petroica australis australis
898,Amazona autumnalis
899,Blue Grouse
900,Canyon Wren
901,Tadorna ferruginea
902,Cactus Wren
903,Campylorhynchus rufinucha
904,Rhipidura fuliginosa
905,Black-tailed Gnatcatcher
906,Pelecanus occidentalis carolinensis
907,Melozone aberti
908,Melozone crissalis
909,Carolina Wren
910,Harris's Hawk
911,Anas platyrhynchos domesticus
912,House Wren
913,Buteo lineatus elegans
914,Thamnophilus doliatus
915,Bewick's Wren
916,Tadorna variegata
917,Slate-throated Redstart
918,Phalacrocorax varius varius
919,Painted Redstart
920,Larus argentatus smithsonianus
921,Parkesia motacilla
922,Sula granti
923,Ara macao
924,Peucaea ruficauda
925,Calidris subruficollis
926,Phoenicopterus roseus
927,Northern Gannet
928,Pelecanus occidentalis californicus
929,Ferruginous Pygmy-Owl
930,Ruddy Duck
931,Ash-throated Flycatcher
932,Green Kingfisher
933,Western Meadowlark
934,Ramphastos ambiguus
935,Paroaria coronata
936,Buteo buteo
937,Sulphur-bellied Flycatcher
938,Western Wood-Pewee
939,Corvus corone
940,Cyanoramphus novaezelandiae
941,Eastern Wood-Pewee
942,Greater Pewee
943,Olive-sided Flycatcher
944,Herring Gull
945,Halcyon smyrnensis
946,Onychognathus morio
947,Blue Bunting
948,Marsh Wren
949,Barn Owl
950,Trogon caligatus
951,Eurasian Jackdaw
952,Fish Crow
953,Spheniscus demersus
954,Corvus frugilegus
955,Corvus splendens
956,Brant
957,Glaucous Gull
958,Columba livia domestica
959,Garrulus glandarius
960,Anser anser domesticus
961,Tufted Flycatcher
962,Ardenna creatopus
963,Ardenna gravis
